conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.79660068238204E+018,Sun Jun 02 06:54:45 +0000 2024,0,@AndrewsTjan Hasil nya anjing apa?? UKT malah makin mahal pajak makin parah,1.79715990324265E+018,,AndrewsTjan,in,"Bandung, Jawa Barat",0,0,0,https://x.com/endaarsyad/status/1797159903242649647,370497839,endaarsyad
1.79066163114557E+018,Sun Jun 02 06:54:17 +0000 2024,0,yongyea: apakah bayar UKT termasuk microtransaction??? https://t.co/M9WmOSU4xn,1.79715978656556E+018,https://pbs.twimg.com/media/GPDLOcragAADlW3.jpg,noahhoshino,in,"he/him, xe/xem, dia/-nya",0,1,0,https://x.com/noahhoshino/status/1797159786565558671,1.47695179932403E+018,noahhoshino
1.79715812210632E+018,Sun Jun 02 06:47:40 +0000 2024,0,Woyyy knp rm naik terusss aku mau bayar ukt ,1.79715812210632E+018,,,in,"Kedah, Malaysia",0,0,0,https://x.com/bviscuits/status/1797158122106319210,1.5140703998099E+018,bviscuits
1.79705415898773E+018,Sun Jun 02 06:47:38 +0000 2024,0,@ersmak @tempodotco Puas makanya listrik akan naik beras minyak naik UKT naik tapera dll Agar kenaikan mencapai 80% wkwkw,1.79715811453561E+018,,ersmak,in,Kota nanas,0,0,0,https://x.com/WismaKarya/status/1797158114535612674,1153180802,WismaKarya
1.79715570797822E+018,Sun Jun 02 06:38:04 +0000 2024,0,ibuku tanya kalau lulus ini berarti lanjutnya profesi yaa terus gw jawab iyaa tapi mahal : lha nambah piro seko ukt saiki : (berhitung 9...10...11...12...13...14...) 6 juta Ma... : yo murah lah : ,1.79715570797822E+018,,,in,ugm'20 ,0,0,0,https://x.com/chipich_/status/1797155707978223784,1.6986183477124E+018,chipich_
1.79712674800359E+018,Sun Jun 02 06:14:09 +0000 2024,0,@UPIfess asli ih meni gak mikirin gt mahasiswa perlu nyiapin ini itu buat keperluan wisuda? bisa didesak gak sih muak bgt sama ketidakjelasan kayak gini dr jaman kuliah. giliran edaran UKT aja gercep dibagiiinya hih,1.797149687491E+018,,UPIfess,in,Bandung ,0,0,0,https://x.com/nimyoonggi/status/1797149687491002849,1.26625423381003E+018,nimyoonggi
1.79714960092477E+018,Sun Jun 02 06:13:48 +0000 2024,1,Prabowo Sikapi UKT Mahasiswa PTN Yang Naik https://t.co/op5QZEa633,1.79714960092477E+018,https://pbs.twimg.com/ext_tw_video_thumb/1797149514111111168/pu/img/TlPuMB1lfc9WMQRO.jpg,,in,"Sumatera Selatan, Indonesia",0,0,0,https://x.com/JoinNkri/status/1797149600924766232,1.41551156271917E+018,JoinNkri
1.79714904174013E+018,Sun Jun 02 06:11:35 +0000 2024,0,Pemerintah Batalkan Kenaikan UKT Tahun Ini Mahasiswa Lega? https://t.co/5ac5DSpU3Z,1.79714904174013E+018,,,in,Jakarta,0,0,0,https://x.com/ntvnewsid/status/1797149041740128307,1.75803065334466E+018,ntvnewsid
1.79714873142456E+018,Sun Jun 02 06:10:21 +0000 2024,0,katanya masuk universitas kerakyatan jadi harus merakyat juga dong termasuk ukt nya btw temen temen area Nganjuk sabi mampir di belakang SDN 1 Berbek https://t.co/kPAaWXXiXp,1.79714873142456E+018,https://pbs.twimg.com/media/GPDBO8qbwAAswf-.jpg,,in,"Nganjuk, Indonesia",0,0,0,https://x.com/san_arifudin/status/1797148731424555259,1.4288316560985E+018,san_arifudin
1.79708250853174E+018,Sun Jun 02 06:09:40 +0000 2024,0,@msaid_didu Kenaikan UKT dan timbulnya Tapera adlh pengalihan isu pilkada anak lurah. Terbukti kenaikan UKT dibatalkan bisa saja Tapera juga dibatalkan.,1.79714855866953E+018,,msaid_didu,in,,0,0,0,https://x.com/wansrosadi/status/1797148558669533319,1.5554887540892E+018,wansrosadi
1.79714745944315E+018,Sun Jun 02 06:09:32 +0000 2024,0,@thalissuffering Itu lagi aksi nolak uang pangkal dari jamanku dan sebelum sebelumnya tuh ga ada uang pangkal. Sempet mau ada tuh tahun 2020-22 wacananya tapi diundur terus sampe akhirnya tahun kemarin ada uang pangkal untuk anak anak jalur mandiri (Utul) yang dapet golongan UKT tertinggi-,1.79714852734229E+018,,thalissuffering,in,she/her Bi 23,0,1,0,https://x.com/OmnipotentBi/status/1797148527342285065,1.3844451674327E+018,OmnipotentBi
1.79714718012344E+018,Sun Jun 02 06:08:48 +0000 2024,0,@undipmenfess Aku sih cuman ngeliat tagihan ukt ku buat ngeyakinin apa yg aku kerjain mau sampe kapan bayar ukt wkwkwk,1.79714834088867E+018,,undipmenfess,in,,0,0,0,https://x.com/heyy_itszal/status/1797148340888666311,1.79509763476567E+018,heyy_itszal
1.79713329995098E+018,Sun Jun 02 06:04:48 +0000 2024,2,@undipmenfess sheeesh org kampus ku pernah bilang kamu berharap apa dgn harga ukt cuma 7jt? ,1.79714733236828E+018,,undipmenfess,in,,0,0,0,https://x.com/loloodite/status/1797147332368282059,1.07322712075363E+018,loloodite
1.79714692790746E+018,Sun Jun 02 06:03:11 +0000 2024,6,Kas negara kosong dibebankan rakyat untuk mengisiny lwt kenaikan diberbagai sektor. Kemaren rame UKT Tapera skrg BBM TDL gas Elpiji jg naik. Sementara yg ASN heboh gaji ke 13. Sri Mulyani anda itu manusia tak punya nurani..!!) @Menkeu @menkeu_ri https://t.co/ppXcjnrZRN,1.79714692790746E+018,,,in,"cikeas,bogor",0,3,3,https://x.com/Jul3aRhma3/status/1797146927907455384,1.12932393262291E+018,Jul3aRhma3
1.79689357838982E+018,Sun Jun 02 06:00:42 +0000 2024,1,@geloraco buruh suarakan UKT mahasiswanya lagi pada maen game,1.79714630033882E+018,,geloraco,in,,0,0,0,https://x.com/taufantastis/status/1797146300338819525,130118802,taufantastis
1.79714422415418E+018,Sun Jun 02 06:00:13 +0000 2024,2,@UGM_FESS Aku ga tau ya ini valid atau ga. Katanya angkatan 22 mandiri itu ga ada IPI sama sekali. Nah pas tahun 23 aku kena IPI 30jt karena daoat ukt tertinggi juga Tahun 24 sekarang semua golongan ukt dari tertinggi sampai terendah kena IPI.,1.79714618076347E+018,,UGM_FESS,in,,0,1,0,https://x.com/baizhoi/status/1797146180763467887,1.43014821264447E+018,baizhoi
1.79705160594009E+018,Sun Jun 02 05:59:45 +0000 2024,0,@BelengFull Langsung keselek UKT sekarang ,1.79714606312999E+018,,BelengFull,in,DKI Jakarta | INDONESIA,0,1,0,https://x.com/Chynthia_K/status/1797146063129989330,1331140639,Chynthia_K
1.79680557687134E+018,Sun Jun 02 05:58:21 +0000 2024,0,@um_fess Langsung ke wd 2 aja sambat trs minta berkas surat penurunan ukt biasanya di subag trs lanjut dah lengkapin syarat...,1.79714571062812E+018,,um_fess,in,"Malang, jawa timur Indonesia",0,0,0,https://x.com/pranawa_s/status/1797145710628118592,1.25325002897971E+018,pranawa_s
1.79638212909566E+018,Sun Jun 02 05:56:42 +0000 2024,0,@Tan_Mar3M Makanya kemarin mereka pada demo ttg UKT gw mah ketawa in aja tan,1.79714529393663E+018,,Tan_Mar3M,in,dunia & akhirat,0,0,0,https://x.com/widhindra19/status/1797145293936627892,1.24605091873639E+018,widhindra19
1.79714524998448E+018,Sun Jun 02 05:56:31 +0000 2024,0,Ukt ruu penyiaran ruu tni ruu polri tapera. Apalagi guys??? ,1.79714524998448E+018,,,in,Makassar ,0,0,0,https://x.com/tantikadir/status/1797145249984479258,625175742,tantikadir
1.7964956095681E+018,Sun Jun 02 05:52:06 +0000 2024,0,@CNNIndonesia Hasil Drama UKT &amp; TAPERA Adalah MA Berhasil mengubah sgalanya untuk pencalonan anak pak lurah.kena prank dah kita https://t.co/CpE4hsfqBT,1.79714413682881E+018,https://pbs.twimg.com/media/GPC9EVta8AELWq8.jpg,CNNIndonesia,in,,0,0,0,https://x.com/RickyWe99/status/1797144136828813777,1.69486188944318E+018,RickyWe99
1.79710310397787E+018,Sun Jun 02 05:51:30 +0000 2024,1,@liputan6dotcom Dari ukt lanjut Tapera sampe dana haji intinya utk nguras duit rakyat https://t.co/rSdwrbzYOV,1.79714398569125E+018,https://pbs.twimg.com/media/GPC87ljbYAAsu29.jpg,liputan6dotcom,in,Indonesia,0,0,0,https://x.com/bangkumisss/status/1797143985691246884,297426377,bangkumisss
1.79714389563949E+018,Sun Jun 02 05:51:08 +0000 2024,0,siapa bilang uktmu buat fasilitas kampus? ukt mu buat beli mesin pembersih jalan yang cuma dipakai di balairung,1.79714389563949E+018,,,in,,0,0,0,https://x.com/xdepvicious/status/1797143895639490594,311457611,xdepvicious
1.79714381565838E+018,Sun Jun 02 05:50:49 +0000 2024,1,Work! Wdyt. ortu sender cm bayar ukt (2jt) tp biaya sender sehari2 ky uang kos dan makan sender cover sndiri smp lulus dan dpt kerja tp pas dpt kerja mereka minta semua gaji pertama sender. Kasihin/nggak ya?,1.79714381565838E+018,,,in,AUTOBASE â€” âŒPOST MANUALâŒ,0,30,1,https://x.com/worksfess/status/1797143815658377549,1.24459736182689E+018,worksfess
1.79713043385303E+018,Sun Jun 02 04:58:34 +0000 2024,0,Maksudnya tuh daripada lu nunda2 buat nunggu siap dulu. Mendingan lu gacorin terus sidang tu cuma sejam doang paling lamaa daripada diundur2 bayar ukt lagi,1.7971306644098E+018,,Matchanamu,in,,0,0,0,https://x.com/Matchanamu/status/1797130664409796912,1.41560774486691E+018,Matchanamu
1.79713048340462E+018,Sun Jun 02 04:57:50 +0000 2024,0,Presiden terpilih Prabowo sikapi UKT Mahasis PTN yang Naik #Prabowo #UKT https://t.co/WtffWFWj44,1.79713048340462E+018,https://pbs.twimg.com/ext_tw_video_thumb/1797130443915145216/pu/img/JE_AMdkxgwLxZF_l.jpg,,in,,0,0,0,https://x.com/johnlawrencemar/status/1797130483404623920,549888416,johnlawrencemar
1.79712961317043E+018,Sun Jun 02 04:54:23 +0000 2024,45,'kekacauan' di negara ini beneran disengaja supaya menimbulkan perpecahan antar masyarakat. UKT naik air mau disubsidi diskon umur bagi calon pemimpin yang bersodara sama pemimpin perpanjang izin tambang freeport perampokan ala TAPERA IKN t4 buangÂ² duit. jokowi go die.,1.79712961317043E+018,,,in,toji's bedroom,1,1,16,https://x.com/Not_eaJPark/status/1797129613170425960,1.40878133328795E+018,Not_eaJPark
1.79686590101235E+018,Sun Jun 02 04:53:33 +0000 2024,0,@Just_Me_lah @SBYudhoyono Anda bodoh apa..!! Demokrat punya Parlemen dan masalah yang Anda bicarakan semua di atas sudah di Parlemen Tonton TV Parlemen Demokrat bicara keras tentang UKT PAJAk BBM... Lu kalau nggak tau diem aja.. TOLOL..!!!,1.79712940225976E+018,,Just_Me_lah,in,,0,0,0,https://x.com/NizarZulfikar01/status/1797129402259763601,1.7111718025575E+018,NizarZulfikar01
1.79712916522295E+018,Sun Jun 02 04:52:36 +0000 2024,0,UKT Mahal Ternyata Ini Biang Keroknya Menurut Pakar Pendidikan UPI Bandung - SINDOnews Edukasi https://t.co/mD5NLBEnd0 https://t.co/kapdG6oaGm,1.79712916522295E+018,https://pbs.twimg.com/media/GPCvc7_bYAAbI3N.png,,in,"Bandung, Indonesia",0,0,0,https://x.com/upibdg/status/1797129165222949317,2281801562,upibdg
1.79712916052944E+018,Sun Jun 02 04:52:35 +0000 2024,0,Ramai Kenaikan UKT di Kampus UPI Bandung Adem Ayem Kok Bisa? Mahasiswa Baru Cek Besaran Biaya Kuliah - Pojok Satu - https://t.co/LmRiMh0QpS https://t.co/HxpRHwxn24 https://t.co/NYu77o6jKi,1.79712916052944E+018,https://pbs.twimg.com/media/GPCvctkbkAEcPM7.png,,in,"Bandung, Indonesia",0,0,0,https://x.com/upibdg/status/1797129160529444988,2281801562,upibdg
1.79712896730204E+018,Sun Jun 02 04:51:49 +0000 2024,1,sejak 3 bulan nganggur ini apalagi pas bayar ukt nyari kosan,1.79712896730204E+018,,,in,,0,0,0,https://x.com/estehmienak/status/1797128967302041868,1.3974991963248E+018,estehmienak
1.7970932620394E+018,Sun Jun 02 04:48:14 +0000 2024,0,@Udnapppppp kalo kata temen gua ukt elite cerita gak pelit ,1.79712806441528E+018,,Udnapppppp,in,,0,1,0,https://x.com/thirdoftrash/status/1797128064415277085,1.56416197578524E+018,thirdoftrash
1.79710697654106E+018,Sun Jun 02 04:45:11 +0000 2024,0,@collegemenfess gw kemaren kayaknya rektor kaga dimasukin deh kek buat apa jir kenal kaga ngebantu kaga yg ada malah kita ngebantu dia dapet gaji dengan ngebayar UKT mending masukin animek atau bias sumpah wkwkw,1.79712729866959E+018,,collegemenfess,in,"PHB, KGV, LJH, HYJ slay",0,0,0,https://x.com/bluebinzeu/status/1797127298669593009,1.55043188828396E+018,bluebinzeu
1.79712678672961E+018,Sun Jun 02 04:43:09 +0000 2024,0,UKT dan Tapera ini ujung2 nya juga akan di evaluasi (ditunda). Gue lihat ini cuma pengalihan issue atas keputusan MA yg mengabulkan perubahan batas usia pilkada dan mega korupsi timah - emas antam... @jokowi @KSPgoid @DPR_RI,1.79712678672961E+018,,,in,Indonesia,0,0,0,https://x.com/masTenky/status/1797126786729611620,187751094,masTenky
1.79712449993214E+018,Sun Jun 02 04:34:04 +0000 2024,3,dulu gw masih bisa liat POV yang positif atas segala kelakuan pemerint tapi makin kesini kok makin meresahkan ya? - RUU Penyiaran - RUU POLRI - RUU Tapera - SYL Korbrut (korup brutal) - UKT tahun depan kemungkinan naik,1.79712449993214E+018,,,in,,0,1,0,https://x.com/zakyyy_z/status/1797124499932139932,1.68054304274555E+018,zakyyy_z
1.79710354915712E+018,Sun Jun 02 04:31:47 +0000 2024,0,@convomf Kaga ukt nya padahal sekelas swasta ac dikira subang dingin kali padahal di kaki gunung bukan di gunungnya ,1.7971239261807E+018,,convomf,in,,0,0,0,https://x.com/raemondor/status/1797123926180696459,2201237264,raemondor
1.79712335495841E+018,Sun Jun 02 04:29:31 +0000 2024,0,[JANGAN PERCAYA UKT TURUN!] Salam Demokrasi Nasional! Kawan-kawan sdh lihat berita Nadiem membatalkan kenaikan UKT? Jangan percaya! Selama masih ada dasar hukum yg melegalisasi kenaikan UKT &amp; IPI yaitu Permendikbud 2/2012 dan UU PT 12/2012 UKT pasti akan terus melonjak naik! https://t.co/pn52Gto4Ux,1.79712335495841E+018,https://pbs.twimg.com/media/GPCqJ6tbIAEOGDb.jpg,,in,Indonesia,0,1,0,https://x.com/fmnpusat/status/1797123354958410133,1.79706211196278E+018,fmnpusat
1.7967762079185E+018,Sun Jun 02 04:29:11 +0000 2024,0,@undipmenfess Ini nie orang yg buat ukt mahal wkwkwk,1.79712327175176E+018,,undipmenfess,in,Valhalla,0,0,0,https://x.com/sayatidaktahu__/status/1797123271751762253,7.4254236796665E+017,sayatidaktahu__
1.79712148312025E+018,Sun Jun 02 04:28:20 +0000 2024,0,@amorindou gue blm termasuk ukt ,1.79712305751098E+018,,amorindou,in,priv-mdni-sapphic,0,1,0,https://x.com/venticoup/status/1797123057510977781,1.5599711520715E+018,venticoup
1.79712275177556E+018,Sun Jun 02 04:27:35 +0000 2024,0,UKT naik tanpa ada keringanan untuk kelas menengah). Kebijakan Bapak saat ini seolah tidak menghiraukan skala prioritas please tunda&amp; telaah dulu kebijakan-kebijakan yg justru menyusahkan rakyat Bapak sendiri. Pak Jokowi di akhir masa jabatan saat ini apa yang Bapak cari?,1.79712286711888E+018,,bebebacot,in,ðŸ€ðŸ‡®ðŸ‡¹soon!,0,0,0,https://x.com/bebebacot/status/1797122867118883005,1.24134260045334E+018,bebebacot
1.79654910109152E+018,Sun Jun 02 04:27:31 +0000 2024,0,@kegblgnunfaedh serasa liat golongan ukt,1.79712285143226E+018,,kegblgnunfaedh,in,phuwin,0,0,0,https://x.com/bobatery/status/1797122851432259920,1.60932632734114E+018,bobatery
1.79711231040383E+018,Sun Jun 02 04:27:17 +0000 2024,0,@bubbleppong @9909ays Tanda-tanda bayar UKT (lagi) sudah terlihat ,1.79712279320272E+018,,bubbleppong,in,,0,0,0,https://x.com/aaiaaii1/status/1797122793202716926,1.13430967409684E+018,aaiaaii1
1.79712205904426E+018,Sun Jun 02 04:27:10 +0000 2024,0,@undipmenfess nder aku kesmaa himpunan yg selalu bantu anak2 banding ukt l coba dm aku biar aku crosschek apaa yg buat gagal,1.79712276506312E+018,,undipmenfess,in,warga unchdepp tulen,0,0,0,https://x.com/suka_kocheng/status/1797122765063114944,1.63903027904109E+018,suka_kocheng
1.79712148312025E+018,Sun Jun 02 04:25:33 +0000 2024,0,@venticoup gua sidang tuh ya bayarnya pake ukt..,1.79712235562774E+018,,venticoup,in,,0,1,0,https://x.com/amorindou/status/1797122355627741645,1.25574182370155E+018,amorindou
1.79712205904426E+018,Sun Jun 02 04:24:22 +0000 2024,2,-dips! detail alasan penyesuain buat perubahan UKT ke lebih rendah apa ya biar lolos? udah 3 kali ngajuin gak pernah lolos padahal beneran gak mampu :( kalo pake kalimat mohon mohon gitu kira2 bisa gak ya?,1.79712205904426E+018,,,in,â¬‡ï¸BACA RULES JANGAN NGELANGGAR,0,1,0,https://x.com/undipmenfess/status/1797122059044258225,1.17705235692551E+018,undipmenfess
1.79711231040383E+018,Sun Jun 02 04:24:00 +0000 2024,0,@bubbleppong @aaiaaii1 waktunya apa anak-anak? yak betul waktunya bayar ukt,1.79712196820409E+018,,bubbleppong,in,,0,1,0,https://x.com/9909ays/status/1797121968204087567,2938669219,9909ays
1.79691504981638E+018,Sun Jun 02 04:21:16 +0000 2024,0,@xquitavee @jokowi @MyPertaminaID Kalau banyak perusahaan yang dikuasai kembali oleh negara brarti uangnya surplus dong ga perlu lagi cari cara cari-cari dana dari rakyat naikin pajak naikin UKT bikin program Tapera bla...bla...bla..,1.79712127906313E+018,,xquitavee,in,,0,0,0,https://x.com/1702_arif/status/1797121279063126194,1.7578879671072E+018,1702_arif
1.79712094527624E+018,Sun Jun 02 04:19:56 +0000 2024,0,mau tau gak kenapa tingkat pengangguran itu tinggi yaa karna lu pada masih nerapin maksimal umur calon pekerja aneh pengen mengurangi jumlah pengangguran tapi sistem umur masih diterapin kan aneh mana pendidikan ukt mahal wkwkwk gws deh yee,1.79712094527624E+018,,,in,Ba & Fa svt â€¢ order on wa : ,0,1,0,https://x.com/machdne/status/1797120945276240308,8.90603687365812E+017,machdne
1.79712084525466E+018,Sun Jun 02 04:19:33 +0000 2024,0,wkwkwkwek kocakkk ngomong aja lu sama tabel ukt univ di bawah ini,1.79712084525466E+018,,,in,,0,0,0,https://x.com/vokssui/status/1797120845254656418,1.39899522679494E+018,vokssui
1.79712075381049E+018,Sun Jun 02 04:19:11 +0000 2024,0,Bisa bayar ukt aku setahun bajumu rick,1.79712075381049E+018,,,in,,0,0,0,https://x.com/Aprilianti_thv/status/1797120753810485637,1.65125775552375E+018,Aprilianti_thv
1.79708487425772E+018,Sun Jun 02 04:18:08 +0000 2024,43,Upaya pembodohan #2 Kalau UKT naik dan banyak mahasiswa tidak bisa merasakan perguruan tinggi negeri karena terhalang biaya maka ke depannya akan hilang satu generasi yang berani kritis dan intelektual. Persentase lulusan S1+S2+S3 di Indonesia itu ga sampai 5% total penduduk https://t.co/lkxTm5k5pE,1.79712049201045E+018,https://pbs.twimg.com/media/GPCnkDWboAAVnt2.jpg,KemenperinRI,in,imamnya @tucarino_,0,0,19,https://x.com/KemenperinRI/status/1797120492010451050,1.03078955286714E+018,KemenperinRI
1.79712011739196E+018,Sun Jun 02 04:16:39 +0000 2024,0,Ukt naik Tapera wajib Jadinya putusan MA usia dilantik 30 th Mk milik kakak Ma milik adik Sangat anu sekali ,1.79712011739196E+018,,,in,Jakarta,0,0,0,https://x.com/tukanglaplampu/status/1797120117391958237,1622353362,tukanglaplampu
1.79678764965269E+018,Sun Jun 02 04:15:31 +0000 2024,0,@BAJAWAsta ukt nya berapa ya,1.79711983204926E+018,,BAJAWAsta,in,strictly nd.,0,0,0,https://x.com/YOUNGKbjw/status/1797119832049258715,7.709646676195E+017,YOUNGKbjw
1.79711780243391E+018,Sun Jun 02 04:07:27 +0000 2024,0,temen kampus gw isi ignya estetik betol pacarannya jg elit. tp kerjaannya minjem duit ke gw sm temen gw yg lain dgn nominal lebih gede dr ukt WKWKWK knp si org2 maksain bgt gaya hidup,1.79711780243391E+018,,,in,heaven,0,2,0,https://x.com/indahselflve/status/1797117802433908738,1.79411213905496E+018,indahselflve
1.79711535175662E+018,Sun Jun 02 03:57:43 +0000 2024,3,Terlalu jauh pak mikirin perang di sana kekacauan demi kekacauan dlm negeri ini saja luput dari perhatian bpk mulai dari kep MK sekarang kep MA UKT TAPERA &amp; ini https://t.co/yAqxahJM5Z,1.79711535175662E+018,https://pbs.twimg.com/media/GPCi4l7aMAAR5oI.jpg,,in,,0,0,0,https://x.com/ebe_ganzo/status/1797115351756624039,1.44922268567897E+018,ebe_ganzo
1.79711528216893E+018,Sun Jun 02 03:57:26 +0000 2024,0,bentuk dipersulit nya anak muda usia tamatan SMA sederajat dengan UKT dinaikkan adalah pembodohan massal. apalagi anggaran pendidikan dipangkas untuk makan gratis.,1.79711528216893E+018,,,in,,0,0,0,https://x.com/urlullabiez/status/1797115282168934624,1.34082872230842E+018,urlullabiez
1.79711498399591E+018,Sun Jun 02 03:56:17 +0000 2024,0,Udah dri dulu gak pernah dpt bantuan apa2 dri pemerintah umr di bbrapa kota masih gak layak klu bayar ukt tuh dpt yg 3 juta keatas eh skrg kenak apes potong tapera yg mana bisa jadi buat bayarin makan siang gratis sama ikn lagi2 gaakan dirasain sama middle class,1.79711499166729E+018,,Shafiradinar20,in,Heart,0,0,0,https://x.com/Shafiradinar20/status/1797114991667286266,1.55110792622363E+018,Shafiradinar20
1.79676204413561E+018,Sun Jun 02 03:51:41 +0000 2024,0,@penyumbang_UKT @ipb_menfess Ngeselin tuh emang ibu2 berasa ultah mulu dikagetin terus :),1.79711383239514E+018,,penyumbang_UKT,in,,0,0,0,https://x.com/lalapanpahit/status/1797113832395141356,1.56427137001154E+018,lalapanpahit
1.79685874383524E+018,Sun Jun 02 03:51:31 +0000 2024,0,@napuamanda Prabowo Subianto menunjukkan dukungan kuat terhadap pendidikan terjangkau dengan menanggapi isu UKT. Langkah ini mencerminkan visi beliau untuk pendidikan yang lebih inklusif,1.79711379064503E+018,,napuamanda,in,"Nusa Tenggara Timur, Indonesia",0,0,0,https://x.com/WaktuNtt/status/1797113790645031415,1.67502620009027E+018,WaktuNtt
1.79685874383524E+018,Sun Jun 02 03:51:27 +0000 2024,0,@napuamanda Kebijakan Prabowo Subianto terhadap UKT menunjukkan perhatian nyata terhadap akses pendidikan. Ini adalah langkah maju untuk masa depan cerah Indonesia,1.79711377701353E+018,,napuamanda,in,"Nusa Tenggara Timur, Indonesia",0,0,0,https://x.com/WaktuNtt/status/1797113777013526531,1.67502620009027E+018,WaktuNtt
1.79709170394777E+018,Sun Jun 02 03:48:46 +0000 2024,0,@paooyaapaoo buat bayar UKT ya,1.79711309941952E+018,,paooyaapaoo,in,"Jatinegara, Indonesia",0,0,0,https://x.com/hasamici/status/1797113099419521296,7.7518176041803E+017,hasamici
1.79711260355213E+018,Sun Jun 02 03:46:48 +0000 2024,0,ub! ukt gol bm kalo udah semester &gt;8 bisa ngajuin keringanan gasih? aku skrg smt 10 kmrn bayar ukt smt 9 sm 10 beda soalnya,1.79711260355213E+018,,,in,rules/pp cek linkâ€¼ï¸,0,0,0,https://x.com/ub_mfs/status/1797112603552133244,2970636770,ub_mfs
1.79691459947787E+018,Sun Jun 02 03:46:44 +0000 2024,1,@democrazymedia Model perampokan gaya baru setelah UKT universitas dan bea cukai gagal....,1.79711259052893E+018,,democrazymedia,in,,0,0,0,https://x.com/JerryMassie14/status/1797112590528925874,1.54740225991012E+018,JerryMassie14
1.79673861851988E+018,Sun Jun 02 03:46:12 +0000 2024,0,@hestronaut Mungkin beliau sebagai ibu berniat membayarkan UKT mahasiswa sebagai anak-anaknya ,1.79711245348415E+018,,hestronaut,in,,0,0,0,https://x.com/anju0gerald/status/1797112453484146746,1.76749720478751E+018,anju0gerald
1.79687646737848E+018,Sun Jun 02 03:44:33 +0000 2024,0,@convomf Gada uang dan lagi gada kerjaan mana bntr lagi ukt smesteran. Yang kemaren aja beloman lunas. Huuuuaaaa,1.79711203846199E+018,,convomf,in,,0,0,0,https://x.com/nynanynw/status/1797112038461989301,1.72355922252755E+018,nynanynw
1.79711174977645E+018,Sun Jun 02 03:43:24 +0000 2024,1,ukt naik org ribut sm rezim pemerintahan pd diem dan bahkan bela pemerintah kampus ngeshare pride month pd nyap nyap,1.79711174977645E+018,,,in,,1,0,0,https://x.com/sanfranchico/status/1797111749776445629,8.47456518895149E+017,sanfranchico
1.79711151483244E+018,Sun Jun 02 03:42:28 +0000 2024,242,Apa Fungsi nya Hewan Perwakilan Rakyat @DPR_RI ?fakta nya mereka justeru menikmati dari hasil smua kenaikan harga dari rencana TAPERA dari UKT dari BPJS bahkan dari uu Perubahan umur.andil Babi2 DPR besar &amp; tdk Gratis tentunya.fakta realita.bahkan minta jatah soal Tambang ke RI1,1.79711151483244E+018,,,in,á´…á´‡á´›á´€êœ±á´‡á´á´‡É´ á´…á´‡á´›á´‡á´‹êœ±Éª ,1,22,121,https://x.com/InfoLurah/status/1797111514832437666,1.16466239494292E+018,InfoLurah
1.79711132833278E+018,Sun Jun 02 03:41:44 +0000 2024,0,adakah yang pernah ikut penyesuaian ukt dan bisa turun ke gol 2? -dips!,1.79711132833278E+018,,,in,â¬‡ï¸BACA RULES JANGAN NGELANGGAR,0,0,0,https://x.com/undipmenfess/status/1797111328332784094,1.17705235692551E+018,undipmenfess
1.79680557687134E+018,Sun Jun 02 03:41:17 +0000 2024,5,@um_fess langsung temui wakdek trkdg penurunan lewat si ukt tidak bisa diandalkan karena ak pernah cm turun 250k,1.79711121578287E+018,,um_fess,in,,0,0,0,https://x.com/dzkkrr_/status/1797111215782871291,1.33891423275925E+018,dzkkrr_
1.79710310397787E+018,Sun Jun 02 03:38:47 +0000 2024,3,@liputan6dotcom Nabung nggak usah maksa pak kami jg nabung tp saat kebutuhan lg butuh dana gede dan beruntun spt bayar ukt daftar ulang pajak mobil ya terpaksa nggak nabung dl tp nggak ada yg kasih denda pak lagian sy dah punya rumah ya jelek tp layak jauh berlipat2 dr rumah bapak,1.79711058813876E+018,,liputan6dotcom,in,Endonesia,0,1,0,https://x.com/GGC_Ceria/status/1797110588138762411,507437285,GGC_Ceria
1.79678752822332E+018,Sun Jun 02 03:38:17 +0000 2024,0,@tanyarlfes Pernah simpen uang tabungan hasil nyisihin gaji tiap bulan di @danawallet mau buat bayar UKT tp tiba2 akun ga bisa diakses harus uninstal dulu direset segala baru bisa dipindahin duitnya trauma kapok pake DANA ,1.7971104619825E+018,,tanyarlfes,in,,0,1,0,https://x.com/Adelina0506/status/1797110461982498991,1.33538598997649E+018,Adelina0506
1.79691041391081E+018,Sun Jun 02 03:32:12 +0000 2024,0,@Metro_TV @jokowi Harga naik jawaban HARUS MAKLUM UKT NAIK Harap MAKLUM MK dan MA meloloskan UMUR Harap MAKLUM. AKHIRNYA HARAP MAKLUM BAGAIMANA masyarakat yg dapat BANSOS Harap MAKLUM,1.7971089301053E+018,,Metro_TV,in,,0,0,0,https://x.com/Jonsontonga/status/1797108930105299220,1.54704016436659E+018,Jonsontonga
1.79680557687134E+018,Sun Jun 02 03:31:56 +0000 2024,0,@um_fess Ke wakil dekan 2 tanya ada ngga kuota bidikmisi/kipk tambahan. Temenku dulu ada yang bisa dapet kuota bidikmisi tambahan jadinya bebas ukt,1.79710886323548E+018,,um_fess,in,,0,0,0,https://x.com/gaston11223/status/1797108863235477860,1.75793781158253E+018,gaston11223
